,Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
93,Ireland,IRL,1939.3,2088.0,2260.3,2430.8,2766.6,2945.7,3104.0,3343.6,3278.6,3787.1,4401.3,5104.4,6325.6,7490.1,7906.3,9495.2,9465.1,11261.8,14665.5,18341.3,21773.9,20694.9,21500.5,20790.9,20130.7,21295.5,28749.0,33961.1,37818.1,39285.4,49364.7,49847.1,55985.5,52480.3,57166.0,69222.6,75880.6,82826.1,90082.0,98691.9,99853.5,109134.0,127945.0,164285.0,193870.0,211651.0,232086.0,269918.0,275020.0,236311.0,221951.0,239019.0,225572.0,239389.0,258099.0,290617.0,304819.0
94,Isle of Man,IMN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914.7,1023.1,1180.9,1382.5,1567.5,1563.7,1614.6,1897.6,2264.9,2758.1,2971.2,3344.4,5686.0,5827.5,5487.1,5920.2,6142.2,6433.4,6754.3,7428.3,6792.4,0.0
95,Israel,ISR,2598.5,3138.5,2510.0,2992.3,3405.3,3663.3,3980.0,4030.0,4619.0,5329.3,7045.7,6709.0,8771.5,11321.8,16334.2,15353.8,15176.9,17365.7,16836.2,21505.2,24154.6,25568.7,27826.1,31079.4,29148.5,27493.6,34083.5,40946.4,50078.8,49881.4,58987.0,67530.2,75575.9,75954.6,86307.1,100343.0,109957.0,114725.0,115979.0,117190.0,132339.0,130706.0,121069.0,126865.0,135445.0,142463.0,153967.0,178707.0,215840.0,207419.0,233610.0,261629.0,257297.0,292489.0,308417.0,299096.0,317745.0
96,Italy,ITA,40385.3,44842.8,50383.9,57710.7,63175.4,67978.2,73654.9,81133.1,87942.2,97085.1,113021.0,124261.0,144781.0,174913.0,198906.0,226945.0,223976.0,256747.0,314019.0,392379.0,475683.0,429282.0,425863.0,441581.0,436443.0,450726.0,638274.0,803055.0,888668.0,925598.0,1177330.0,1242110.0,1315810.0,1061450.0,1095590.0,1170790.0,1308930.0,1239050.0,1266310.0,1248560.0,1141760.0,1162320.0,1266510.0,1569650.0,1798310.0,1852660.0,1942630.0,2203050.0,2390730.0,2185160.0,2125060.0,2276290.0,2072820.0,2130490.0,2151730.0,1832350.0,1858910.0
97,Jamaica,JAM,699.1,748.0,777.7,826.7,897.9,972.1,1096.7,1148.0,1083.9,1191.3,1404.8,1539.9,1875.0,1905.9,2375.1,2860.4,2966.0,3249.7,2644.4,2425.0,2679.4,2979.1,3293.5,3619.3,2373.6,2100.2,2754.6,3287.0,3828.3,4405.0,4592.2,4071.2,3530.9,4859.8,4907.9,5779.3,6504.4,7450.3,8718.3,8795.8,8929.4,9087.9,9694.2,9399.5,10151.0,11204.4,11905.5,12824.1,13678.6,12038.8,13191.6,14439.9,14800.2,14275.0,13897.7,14186.9,14056.9
98,Japan,JPN,44307.3,53508.6,60723.0,69498.1,81749.0,90950.3,105628.0,123782.0,146601.0,172204.0,211514.0,238915.0,316393.0,429857.0,477156.0,518856.0,583143.0,717696.0,1008390.0,1049580.0,1099690.0,1215510.0,1129890.0,1232340.0,1309740.0,1400710.0,2075030.0,2514280.0,3050640.0,3052320.0,3139970.0,3578140.0,3897830.0,4466570.0,4907040.0,5449120.0,4833710.0,4414730.0,4032510.0,4562080.0,4887520.0,4303540.0,4115120.0,4445660.0,4815150.0,4755410.0,4530380.0,4515260.0,5037910.0,5231380.0,5700100.0,6157460.0,6203210.0,5155720.0,4848730.0,4383080.0,4940160.0
99,Jordan,JOR,0.0,0.0,0.0,0.0,0.0,599.8,658.1,631.8,561.2,699.0,639.6,678.2,788.6,943.7,1197.5,1363.0,1708.7,2096.6,2602.7,3271.7,3910.0,4384.7,4680.6,4920.4,4966.7,4993.8,6401.4,6755.6,6277.2,4220.9,4160.0,4344.3,5311.3,5605.8,6237.7,6727.4,6928.4,7246.2,7912.3,8149.1,8460.4,8975.7,9582.5,10195.7,11411.4,12588.7,15056.9,17110.6,21972.0,23820.2,26425.4,28840.3,30937.3,33593.8,35826.9,37517.4,38654.7
100,Kazakhstan,KAZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26932.7,24881.1,24906.9,23409.0,21250.8,20374.3,21035.4,22165.9,22135.2,16870.8,18292.0,22152.7,24636.6,30833.7,43151.6,57123.7,81003.9,104850.0,133442.0,115309.0,148047.0,192627.0,207999.0,236635.0,221416.0,184388.0,137278.0
101,Kenya,KEN,791.3,793.0,868.1,926.6,998.8,997.9,1164.5,1232.6,1353.3,1458.4,1603.4,1778.4,2107.3,2502.1,2973.3,3259.3,3474.5,4494.4,5303.7,6234.4,7265.3,6854.5,6431.6,5979.2,6191.4,6135.0,7239.1,7970.8,8355.4,8283.1,8572.4,8151.5,8209.1,5751.8,7148.1,9046.3,12045.9,13115.8,14094.0,12896.0,12705.4,12986.0,13147.7,14904.5,16095.3,18737.9,25825.5,31958.2,35895.2,37021.5,39999.7,41953.4,50412.8,55097.3,61445.3,63767.5,70529.0
102,Kiribati,KIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,15.3,18.9,31.7,85.6,55.1,41.1,38.7,45.2,42.6,38.7,41.4,40.6,37.8,41.2,32.1,32.1,33.6,43.0,41.1,39.8,47.5,47.7,46.9,54.8,56.3,66.5,67.5,65.3,69.0,67.3,63.1,72.2,90.2,102.4,112.1,108.5,130.8,139.1,130.5,153.3,177.1,188.0,187.2,178.9,169.1,181.6
103,North Korea,PRK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,South Korea,KOR,3957.9,2417.2,2813.9,3988.2,3458.5,3120.3,3928.2,4854.6,6117.3,7675.8,8999.2,9890.0,10842.2,13841.9,19482.0,21704.8,29779.3,38265.1,51700.6,66568.0,64980.8,72425.6,77773.4,87024.4,96597.4,100273.0,115537.0,146133.0,196964.0,243526.0,279349.0,325734.0,350051.0,386303.0,455603.0,556131.0,598099.0,557503.0,374241.0,485248.0,561633.0,533052.0,609020.0,680521.0,764881.0,898137.0,1011800.0,1122680.0,1002220.0,901935.0,1094500.0,1202460.0,1222810.0,1305600.0,1411330.0,1382760.0,1411250.0
105,Kosovo,XKX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.2,2535.3,2702.4,3355.1,3639.9,3736.6,4078.2,4833.6,5687.5,5653.8,5829.9,6649.3,6473.7,7072.1,7386.9,6440.5,6649.9
106,Kuwait,KWT,0.0,0.0,0.0,0.0,0.0,2097.5,2391.5,2441.9,2663.1,2769.5,2874.0,3880.4,4451.2,5408.3,13004.8,12024.1,13131.7,14135.7,15500.9,24746.0,28638.6,25056.7,21578.0,20869.4,21697.3,21442.6,17903.7,22365.7,20692.5,24312.1,18427.8,11008.8,19858.6,23941.4,24848.5,27191.7,31494.0,30354.4,25941.9,30121.9,37711.9,34890.8,38137.5,47875.8,59440.1,80797.9,101551.0,114641.0,147396.0,105900.0,115419.0,154028.0,174070.0,174161.0,162632.0,114567.0,110876.0
107,Kyrgyzstan,KGZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2674.0,2570.8,2316.6,2028.3,1681.0,1661.0,1827.6,1767.9,1646.0,1249.1,1369.7,1525.1,1605.6,1919.0,2211.5,2460.2,2834.2,3802.6,5140.0,4690.1,4794.4,6197.8,6605.1,7335.0,7468.1,6678.2,6551.3
108,Laos,LAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1757.1,2366.7,1776.8,1087.3,599.0,714.0,865.6,1028.1,1127.8,1327.7,1543.6,1763.5,1873.7,1747.0,1280.2,1454.4,1731.2,1768.6,1758.2,2023.3,2366.4,2735.6,3452.9,4223.0,5443.9,5832.9,7127.8,8261.3,10191.4,11942.2,13268.5,14390.4,15903.3
109,Latvia,LVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5788.4,5970.0,6525.7,7175.0,7533.2,7937.8,8350.3,9546.4,11748.4,14373.3,16922.5,21447.0,30901.4,35596.0,26169.9,23757.4,28223.6,28120.0,30314.4,31419.1,27009.2,27572.7
110,Lebanon,LBN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3313.5,2718.0,2838.5,4451.5,5545.9,7535.3,9599.1,11718.8,13690.2,15751.9,17247.2,17391.1,17260.4,17649.8,19152.2,20082.9,20955.2,21287.6,21796.4,24577.1,29227.4,35477.1,38419.6,40075.7,43868.6,46014.2,47833.4,49459.3,49598.8
111,Lesotho,LSO,34.6,35.7,41.9,47.0,51.9,54.9,56.7,59.3,61.4,66.0,68.7,76.5,80.9,121.2,150.8,149.6,147.7,193.3,266.6,290.1,431.6,434.2,348.7,386.7,333.2,268.6,318.9,402.8,470.4,495.4,596.4,704.3,831.0,835.6,878.3,1001.9,946.1,998.0,928.5,912.8,887.3,825.7,775.8,1157.8,1511.2,1682.4,1800.1,1820.8,1870.7,1866.0,2386.0,2788.0,2678.5,2526.0,2614.6,2505.9,2291.3
112,Liberia,LBR,190.5,183.9,191.9,200.2,218.9,229.3,244.5,261.0,276.8,307.0,323.1,341.5,368.1,387.0,487.0,577.5,596.7,673.0,717.2,814.1,854.7,846.5,863.9,823.4,848.5,851.3,841.0,972.8,1038.3,786.3,384.4,348.0,223.5,160.4,132.2,134.8,159.4,295.9,359.6,441.8,529.1,521.0,543.0,416.0,474.7,550.0,604.0,739.0,850.0,1155.1,1292.7,1545.4,1735.5,1946.5,2013.0,2034.0,2101.0
113,Libya,LBY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28901.8,31995.0,33881.4,30657.0,28607.9,25544.1,27884.6,30698.6,27249.8,35976.7,38270.2,34110.1,20481.9,26265.6,33122.3,47334.1,54961.9,67516.2,87140.4,63028.3,74773.4,34699.4,0.0,0.0,0.0,0.0,0.0
114,Liechtenstein,LIE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1,104.9,124.9,165.9,194.0,246.4,272.5,303.5,436.9,503.2,534.7,511.7,522.1,524.0,502.6,529.1,779.4,1052.8,1161.8,1120.0,1421.5,1484.2,1631.2,1673.1,1948.1,2428.5,2504.0,2298.4,2479.7,2664.0,2484.0,2491.8,2688.6,3070.7,3454.4,3659.3,4000.2,4601.3,5081.4,4504.5,5082.4,5740.0,5456.0,6391.7,6657.2,6289.2,0.0
115,Lithuania,LTU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7870.8,8385.1,10120.3,11240.4,10972.9,11539.2,12252.5,14278.4,18802.6,22649.9,26125.6,30216.1,39738.2,47850.6,37440.7,37120.5,43476.9,42847.9,46473.6,48545.3,41402.0,42738.9
116,Luxembourg,LUX,703.9,704.1,741.5,791.1,903.2,921.6,968.4,974.7,1066.4,1234.9,1509.2,1572.3,1968.7,2701.9,3295.9,3233.4,3544.3,3922.9,4884.9,5711.5,6232.0,5231.8,4764.5,4683.7,4594.9,4738.6,6921.3,8614.2,9750.2,10391.5,13229.2,14321.9,16065.7,16486.9,18325.8,21588.2,21776.6,19731.9,20209.1,22235.9,21263.5,21272.4,23616.3,29557.3,34685.3,37347.4,42414.3,50888.1,55849.7,51370.5,53212.5,60004.6,56678.0,61739.4,66327.3,57784.5,58631.3
117,"Macao SAR, China",MAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.5,1121.5,1292.3,1348.8,1517.5,1941.2,2269.2,2683.3,3220.9,3735.1,4879.0,5625.5,6265.8,6996.0,7122.5,7211.3,6742.4,6490.6,6720.5,6811.2,7322.7,8195.0,10585.6,12092.2,14789.7,18340.4,20917.4,21475.5,28123.6,36709.9,43031.6,51552.1,55348.0,45415.3,44802.6
118,Macedonia,MKD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4471.8,4694.7,2316.6,2550.2,3381.3,4449.4,4422.2,3735.3,3571.0,3673.3,3772.9,3709.6,4018.4,4946.3,5682.7,6258.6,6861.2,8336.5,9909.5,9401.7,9407.2,10494.6,9745.3,10817.7,11362.3,10051.7,10899.6
119,Madagascar,MDG,673.1,699.2,739.3,759.3,802.5,833.6,900.3,956.4,1031.7,1056.4,1111.9,1199.5,1341.6,1653.1,1917.5,2283.0,2181.8,2358.9,2669.8,3463.6,4042.1,3594.9,3526.2,3511.6,2939.5,2857.9,3258.3,2565.6,2442.5,2498.1,3081.5,2653.1,3024.5,3370.8,2977.0,3159.9,3995.0,3545.8,3738.7,3717.5,3877.7,4529.6,4397.3,5474.0,4363.9,5039.3,5515.9,7342.9,9413.0,8550.4,8729.9,9892.7,9919.8,10601.7,10673.5,9744.2,10001.2
120,Malawi,MWI,163.0,174.6,183.1,190.8,194.7,229.5,260.4,269.8,245.2,265.8,290.5,365.4,406.1,444.3,548.6,613.2,670.3,806.3,949.0,1058.3,1237.7,1237.7,1180.1,1223.2,1208.0,1131.3,1183.7,1183.1,1379.9,1590.2,1880.8,2203.5,1799.5,2070.6,1181.8,1397.5,2281.0,2663.2,1750.6,1775.9,1743.5,1716.5,3495.7,3208.8,3476.1,3655.9,3997.9,4432.2,5320.9,6191.0,6959.7,8003.3,6028.5,5518.9,6054.8,6373.2,5433.0
121,Malaysia,MYS,1916.2,1901.9,2001.5,2510.1,2674.4,2956.4,3143.5,3188.9,3330.4,3664.6,3864.2,4244.3,5043.3,7663.0,9496.1,9298.8,11050.1,13139.4,16358.4,21213.7,24488.0,25004.6,26804.4,30346.8,33943.5,31200.2,27734.6,32181.7,35271.9,38848.6,44024.2,49142.8,59167.2,66894.4,74478.0,88704.9,100855.0,100005.0,72167.8,79148.9,93789.7,92783.9,100845.0,110202.0,124750.0,143534.0,162691.0,193548.0,230814.0,202258.0,255017.0,297952.0,314443.0,323277.0,338062.0,296434.0,296536.0
122,Maldives,MDV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,44.8,47.9,57.8,109.5,127.2,141.9,141.3,168.6,189.5,215.1,244.5,284.9,322.3,355.9,399.0,450.4,508.2,540.1,589.2,624.3,870.2,897.0,1052.1,1226.8,1163.4,1575.2,1868.4,2271.6,2345.3,2588.2,2774.4,2886.2,3295.0,3697.4,4006.5,4224.2
123,Mali,MLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.5,343.8,339.9,359.8,430.1,486.6,563.7,538.7,830.7,939.2,1049.8,1222.7,1595.4,1759.7,1539.0,1333.8,1297.8,1232.9,1392.2,1852.2,2090.6,2169.0,2181.8,2681.9,2724.1,2830.7,2818.3,2081.8,2706.4,2780.4,2697.1,2920.4,3439.5,2954.1,3465.3,3889.8,4703.5,5444.5,6245.0,6899.8,8145.7,9750.8,10181.0,10678.7,12978.1,12442.7,13246.4,14388.4,13100.1,14035.0
124,Malta,MLT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.7,264.6,295.1,345.6,376.1,474.6,527.9,625.6,793.7,1001.3,1250.2,1243.5,1234.5,1165.8,1101.8,1117.8,1435.1,1751.2,2019.5,2118.6,2547.2,2750.0,3021.9,2709.2,2998.6,3439.9,3570.3,3705.4,3923.6,4127.3,4306.2,4331.9,4689.8,5456.6,6062.8,6394.9,6757.1,7880.5,8977.1,8528.2,8741.1,9504.8,9203.7,10145.9,11217.8,10285.5,10999.0
125,Marshall Islands,MHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,34.9,41.7,45.1,43.9,56.0,63.0,70.7,72.8,78.5,82.5,91.1,99.5,108.1,120.2,110.9,106.3,108.7,108.0,110.9,115.2,124.7,126.9,131.3,137.9,143.9,150.8,152.8,152.6,165.0,173.3,185.2,190.8,183.1,179.7,194.5
126,Mauritania,MRT,92.6,107.7,111.1,113.8,151.9,172.8,180.3,191.2,210.7,199.6,209.3,227.1,265.0,333.7,414.8,475.9,524.4,540.6,544.4,644.1,709.0,748.0,750.2,788.4,726.9,683.2,802.9,909.8,957.4,981.5,1019.6,1443.7,1464.4,1249.9,1315.9,1415.3,1442.6,1401.9,1375.1,1405.7,1293.7,1295.5,1324.4,1563.1,1833.4,2184.4,3040.7,3356.8,3978.4,3670.5,4343.7,5179.7,5225.5,5724.2,5391.5,4844.2,4739.3
127,Mauritius,MUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.0,827.1,1019.6,1216.2,1136.5,1147.2,1082.9,1094.9,1044.9,1080.6,1469.0,1888.8,2143.5,2191.1,2653.5,2856.9,3224.3,3263.4,3558.1,4040.3,4421.9,4187.4,4169.7,4291.2,4582.6,4536.5,4767.3,5609.8,6385.7,6283.8,7028.8,8150.1,9990.4,9128.8,10003.7,11518.4,11668.7,12129.6,12803.4,11692.3,12168.4
128,Mexico,MEX,13056.2,14154.0,15221.1,16936.3,20070.1,21829.7,24337.2,26556.4,29363.6,32515.8,35541.7,39200.9,45178.1,55271.3,71976.5,88004.0,89023.9,81825.8,102517.0,134540.0,194357.0,250083.0,173721.0,148867.0,175632.0,184473.0,129440.0,140264.0,183144.0,222977.0,262710.0,314454.0,363609.0,503963.0,527319.0,343793.0,397404.0,480555.0,502010.0,579460.0,683648.0,724704.0,741560.0,713284.0,770268.0,866346.0,965281.0,1043470.0,1101280.0,894949.0,1051130.0,1171190.0,1186600.0,1261980.0,1298460.0,1152260.0,1046920.0
129,Micronesia,FSM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.5,0.0,0.0,112.2,116.7,124.7,135.2,147.2,166.2,178.1,198.4,202.5,222.1,218.8,206.9,219.6,220.7,233.2,240.1,241.5,245.3,240.1,250.1,253.4,256.5,262.9,280.0,296.5,310.5,326.1,316.0,318.0,315.2,329.9
130,Moldova,MDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753.0,1695.1,1930.1,1639.5,1170.8,1288.4,1480.7,1661.8,1980.9,2598.2,2988.3,3408.3,4401.2,6054.8,5439.4,5811.6,7015.2,7284.7,7985.3,7983.3,6512.9,6749.5
131,Monaco,MCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.1,327.7,402.5,523.6,563.9,711.9,735.3,811.3,1000.5,1209.9,1378.1,1205.2,1143.2,1092.6,1037.3,1082.9,1515.2,1839.1,2000.7,2010.1,2481.3,2480.5,2737.1,2574.4,2720.3,3130.3,3137.8,2840.2,2934.6,2906.0,2647.9,2671.4,2906.0,3589.0,4110.3,4280.1,4663.5,5974.4,6919.2,5557.2,5350.7,6074.9,0.0,0.0,0.0,0.0,0.0
132,Mongolia,MNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2310.1,2552.4,2725.7,2098.7,2186.5,2896.2,3020.6,3204.5,3577.0,2560.8,2379.0,1317.6,768.4,925.8,1452.2,1345.7,1180.9,1124.4,1057.4,1136.9,1268.0,1396.6,1595.3,1992.1,2523.5,3414.1,4235.0,5623.2,4583.9,7189.5,10409.8,12292.8,12582.1,12226.5,11749.6,11183.5
133,Montenegro,MNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.3,1159.9,1284.4,1707.7,2073.3,2257.2,2696.0,3668.9,4545.7,4159.3,4139.2,4538.2,4087.7,4464.3,4587.9,4052.9,4374.1
134,Morocco,MAR,2037.2,2025.7,2379.6,2657.2,2798.3,2948.3,2876.4,3046.3,3271.4,3651.6,3956.3,4356.6,5074.1,6242.2,7675.4,8984.8,9584.3,11049.9,13236.9,15912.1,21728.8,17788.2,17692.3,16251.5,14824.7,14991.3,19462.2,21765.3,25705.3,26314.2,30180.1,32285.4,33711.1,31655.5,35604.1,39030.3,43161.5,39147.8,41806.2,41632.0,38857.3,39459.6,42236.8,52064.1,59626.0,62343.0,68640.8,79041.3,92507.3,92897.3,93216.7,101370.0,98266.3,106826.0,110081.0,101187.0,103606.0
135,Mozambique,MOZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3526.3,3537.1,3612.2,3236.4,3376.2,4456.2,5247.2,2354.1,2093.6,2314.2,2512.1,3263.8,2291.2,2394.8,2460.7,2521.7,3523.8,4227.3,4873.2,5302.5,5016.5,4766.9,5031.5,5597.4,6831.8,7723.8,8312.1,9366.7,11494.8,10911.7,10154.2,13131.2,14534.3,16018.8,16961.1,14798.4,11014.9
136,Myanmar,MMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8905.1,6477.8,6777.6,10467.1,10567.4,11987.0,14502.6,20182.5,31862.6,36906.2,49540.8,59977.3,59937.8,60269.7,65446.4,59687.4,63225.1
137,Namibia,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2434.9,2259.2,2128.1,2308.1,1960.6,1615.8,1816.8,2310.5,2506.6,2547.3,2804.4,3012.7,3448.3,3218.5,3636.6,3942.5,3945.3,4102.6,3826.5,3819.0,3908.7,3546.8,3361.3,4931.3,6606.9,7261.3,7978.7,8740.9,8486.7,8876.2,11282.2,12409.6,13016.3,12717.8,12786.1,11571.1,10947.9
138,Nauru,NRU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,39.3,44.3,49.2,72.8,103.8,108.6,117.0,100.5,102.1
139,Nepal,NPL,508.3,532.0,574.1,496.9,496.1,735.3,906.8,842.0,772.2,788.6,866.0,882.8,1024.1,972.1,1218.0,1575.8,1452.8,1382.4,1604.2,1851.3,1945.9,2275.6,2395.4,2447.2,2581.2,2619.9,2850.8,2957.3,3487.0,3525.2,3627.6,3921.5,3401.2,3660.0,4066.8,4401.1,4521.6,4918.7,4856.3,5033.6,5494.3,6007.1,6050.9,6330.5,7273.9,8130.3,9043.7,10325.6,12545.4,12855.0,16002.7,18913.6,18851.5,19271.2,20003.0,21410.8,21132.0
140,Netherlands,NLD,12276.7,13493.8,14647.1,15891.2,18699.4,21000.6,22867.2,25087.6,27817.6,31503.9,37677.6,44010.2,54008.3,70924.0,86129.9,98970.0,107775.0,125396.0,153870.0,177376.0,192661.0,162039.0,156457.0,151487.0,142076.0,142010.0,198298.0,241919.0,258568.0,255040.0,314268.0,323320.0,358330.0,349038.0,374291.0,446529.0,445705.0,412199.0,432476.0,441975.0,412807.0,426574.0,465369.0,571863.0,650533.0,678534.0,726649.0,839420.0,936228.0,857933.0,836390.0,893757.0,828947.0,866680.0,879635.0,757999.0,777228.0
141,New Caledonia,NCL,0.0,0.0,0.0,0.0,0.0,159.6,164.2,180.0,215.5,263.1,358.8,413.6,505.9,542.3,637.4,816.6,798.3,837.6,846.0,1047.2,1182.5,972.6,904.6,823.8,796.0,854.8,1201.3,1488.1,2072.7,2185.1,2529.3,2653.8,2923.8,3070.2,3038.7,3628.4,3607.0,3291.5,3158.8,3057.0,2682.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,New Zealand,NZL,5485.9,5670.1,6077.5,6638.9,7274.1,5654.5,5863.7,5961.4,5180.6,5761.6,0.0,7912.3,9567.3,12802.3,13941.0,12862.0,13604.8,15446.8,18530.5,20730.2,23245.5,24417.6,24164.6,24308.6,21665.5,24680.3,30605.2,40377.6,45176.2,43920.2,45495.7,42745.3,41649.3,46775.1,55315.3,63918.7,70140.8,66074.5,56227.2,58761.7,52623.3,53872.4,66628.2,88250.9,103906.0,114719.0,111607.0,137315.0,133280.0,121337.0,146581.0,168462.0,176193.0,190521.0,200696.0,175563.0,184969.0
